date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:29:52	44090/44090	---M-Z	200	added ('OK')	text/html	date:Mon,%2003%20Aug%202020%2017:29:50%20GMT	https://www.proformanceroofs.com/blog/2020/april/	C:/Users/jwyvp/Desktop/Working/Performance%20Roof/www.proformanceroofs.com/blog/2020/april/index.html	(from https://www.proformanceroofs.com/blog/)
10:29:52	44000/44000	---M-Z	200	added ('OK')	text/html	date:Mon,%2003%20Aug%202020%2017:29:50%20GMT	https://www.proformanceroofs.com/blog/2020/may/	C:/Users/jwyvp/Desktop/Working/Performance%20Roof/www.proformanceroofs.com/blog/2020/may/index.html	(from https://www.proformanceroofs.com/blog/)
10:29:53	46904/46904	---M-Z	200	added ('OK')	text/html	date:Mon,%2003%20Aug%202020%2017:29:50%20GMT	https://www.proformanceroofs.com/blog/2019/	C:/Users/jwyvp/Desktop/Working/Performance%20Roof/www.proformanceroofs.com/blog/2019/index.html	(from https://www.proformanceroofs.com/blog/)
10:29:54	45066/45066	---M-Z	200	added ('OK')	text/html	date:Mon,%2003%20Aug%202020%2017:29:51%20GMT	https://www.proformanceroofs.com/blog/2019/september/	C:/Users/jwyvp/Desktop/Working/Performance%20Roof/www.proformanceroofs.com/blog/2019/september/index.html	(from https://www.proformanceroofs.com/blog/)
10:29:55	49304/49304	---M-Z	200	added ('OK')	text/html	date:Mon,%2003%20Aug%202020%2017:29:51%20GMT	https://www.proformanceroofs.com/blog/2017/	C:/Users/jwyvp/Desktop/Working/Performance%20Roof/www.proformanceroofs.com/blog/2017/index.html	(from https://www.proformanceroofs.com/blog/)
10:29:55	45149/45149	---M-Z	200	added ('OK')	text/html	date:Mon,%2003%20Aug%202020%2017:29:52%20GMT	https://www.proformanceroofs.com/blog/2017/august/	C:/Users/jwyvp/Desktop/Working/Performance%20Roof/www.proformanceroofs.com/blog/2017/august/index.html	(from https://www.proformanceroofs.com/blog/)
10:29:55	312671/312671	---M-Z	200	added ('OK')	text/css	etag:%2206515d64b23d61:0%22	https://www.proformanceroofs.com/cms/includes/b9ek2nl14ff.2005051912475.css	C:/Users/jwyvp/Desktop/Working/Performance%20Roof/www.proformanceroofs.com/cms/includes/b9ek2nl14ff.2005051912475.css	(from https://www.proformanceroofs.com/who-we-are/)
10:29:56	44762/44762	---M-Z	200	added ('OK')	text/html	date:Mon,%2003%20Aug%202020%2017:29:53%20GMT	https://www.proformanceroofs.com/blog/2017/june/	C:/Users/jwyvp/Desktop/Working/Performance%20Roof/www.proformanceroofs.com/blog/2017/june/index.html	(from https://www.proformanceroofs.com/blog/)
10:29:56	47212/47212	---M-Z	200	added ('OK')	text/html	date:Mon,%2003%20Aug%202020%2017:29:53%20GMT	https://www.proformanceroofs.com/blog/2017/july/	C:/Users/jwyvp/Desktop/Working/Performance%20Roof/www.proformanceroofs.com/blog/2017/july/index.html	(from https://www.proformanceroofs.com/blog/)
10:29:56	44750/44750	---M-Z	200	added ('OK')	text/html	date:Mon,%2003%20Aug%202020%2017:29:53%20GMT	https://www.proformanceroofs.com/blog/2017/may/	C:/Users/jwyvp/Desktop/Working/Performance%20Roof/www.proformanceroofs.com/blog/2017/may/index.html	(from https://www.proformanceroofs.com/blog/)
10:30:26	162/162	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2003%20Aug%202020%2017:29:54%20GMT	https://www.proformanceroofs.com/site-search/admin/	C:/Users/jwyvp/Desktop/Working/Performance%20Roof/www.proformanceroofs.com/site-search/admin/index.html	(from https://www.proformanceroofs.com/site-search/)
10:30:26	161/161	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2003%20Aug%202020%2017:29:54%20GMT	https://www.proformanceroofs.com/who-we-are/admin/	C:/Users/jwyvp/Desktop/Working/Performance%20Roof/www.proformanceroofs.com/who-we-are/admin/index.html	(from https://www.proformanceroofs.com/who-we-are/)
10:30:27	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2003%20Aug%202020%2017:29:55%20GMT	https://www.proformanceroofs.com/roofing-services/admin/	C:/Users/jwyvp/Desktop/Working/Performance%20Roof/www.proformanceroofs.com/roofing-services/admin/index.html	(from https://www.proformanceroofs.com/roofing-services/)
10:30:37	184/184	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2003%20Aug%202020%2017:30:12%20GMT	https://www.proformanceroofs.com/roofing-services/roof-replacement/admin/	C:/Users/jwyvp/Desktop/Working/Performance%20Roof/www.proformanceroofs.com/roofing-services/roof-replacement/admin/index.html	(from https://www.proformanceroofs.com/roofing-services/roof-replacement/)
10:30:49	178/178	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2003%20Aug%202020%2017:30:24%20GMT	https://www.proformanceroofs.com/roofing-services/re-roofing/admin/	C:/Users/jwyvp/Desktop/Working/Performance%20Roof/www.proformanceroofs.com/roofing-services/re-roofing/admin/index.html	(from https://www.proformanceroofs.com/roofing-services/re-roofing/)
10:30:50	180/180	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2003%20Aug%202020%2017:30:24%20GMT	https://www.proformanceroofs.com/roofing-services/storm-damage/admin/	C:/Users/jwyvp/Desktop/Working/Performance%20Roof/www.proformanceroofs.com/roofing-services/storm-damage/admin/index.html	(from https://www.proformanceroofs.com/roofing-services/storm-damage/)
10:30:51	184/184	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2003%20Aug%202020%2017:30:25%20GMT	https://www.proformanceroofs.com/roofing-services/new-construction/admin/	C:/Users/jwyvp/Desktop/Working/Performance%20Roof/www.proformanceroofs.com/roofing-services/new-construction/admin/index.html	(from https://www.proformanceroofs.com/roofing-services/new-construction/)
10:30:52	59166/59166	---M-Z	200	added ('OK')	text/html	date:Mon,%2003%20Aug%202020%2017:30:49%20GMT	https://www.proformanceroofs.com/financing/landing-calculator/	C:/Users/jwyvp/Desktop/Working/Performance%20Roof/www.proformanceroofs.com/financing/landing-calculator/index.html	(from https://www.proformanceroofs.com/financing/)
10:31:00	179/179	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2003%20Aug%202020%2017:30:35%20GMT	https://www.proformanceroofs.com/roofing-services/roof-repair/admin/	C:/Users/jwyvp/Desktop/Working/Performance%20Roof/www.proformanceroofs.com/roofing-services/roof-repair/admin/index.html	(from https://www.proformanceroofs.com/roofing-services/roof-repair/)
10:31:01	160/160	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2003%20Aug%202020%2017:30:48%20GMT	https://www.proformanceroofs.com/financing/admin/	C:/Users/jwyvp/Desktop/Working/Performance%20Roof/www.proformanceroofs.com/financing/admin/index.html	(from https://www.proformanceroofs.com/financing/)
10:31:01	178/178	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2003%20Aug%202020%2017:30:47%20GMT	https://www.proformanceroofs.com/roofing-services/insulation/admin/	C:/Users/jwyvp/Desktop/Working/Performance%20Roof/www.proformanceroofs.com/roofing-services/insulation/admin/index.html	(from https://www.proformanceroofs.com/roofing-services/insulation/)
10:31:01	159/159	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2003%20Aug%202020%2017:30:50%20GMT	https://www.proformanceroofs.com/products/admin/	C:/Users/jwyvp/Desktop/Working/Performance%20Roof/www.proformanceroofs.com/products/admin/index.html	(from https://www.proformanceroofs.com/products/)
10:31:01	298890/298890	---M-Z	200	added ('OK')	text/css	etag:%2206515d64b23d61:0%22	https://www.proformanceroofs.com/cms/includes/sl_9mc49djz.2005051912475.css	C:/Users/jwyvp/Desktop/Working/Performance%20Roof/www.proformanceroofs.com/cms/includes/sl_9mc49djz.2005051912475.css	(from https://www.proformanceroofs.com/reviews/)
10:31:01	158/158	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2003%20Aug%202020%2017:30:59%20GMT	https://www.proformanceroofs.com/reviews/admin/	C:/Users/jwyvp/Desktop/Working/Performance%20Roof/www.proformanceroofs.com/reviews/admin/index.html	(from https://www.proformanceroofs.com/reviews/)
10:31:02	328871/328871	---MCZ	200	added ('OK')	image/svg+xml	etag:%221d669bbd9ed0b80%22	https://www.proformanceroofs.com/cms/svg/admin/dup053e1r8m.24.svg	C:/Users/jwyvp/Desktop/Working/Performance%20Roof/www.proformanceroofs.com/cms/svg/admin/dup053e1r8m.24.svg	(from https://www.proformanceroofs.com/reviews/)
10:31:02	11407/11407	---M-Z	200	added ('OK')	image/svg+xml	etag:%221d6572d77428000%22	https://www.proformanceroofs.com/cms/svg/site/idso5fqviyn.36.svg	C:/Users/jwyvp/Desktop/Working/Performance%20Roof/www.proformanceroofs.com/cms/svg/site/idso5fqviyn.36.svg	(from https://www.proformanceroofs.com/reviews/)
10:31:03	26411/26411	---M--	200	added ('OK')	image/jpeg	etag:%221e249fc8cd2ad51:0%22	https://www.proformanceroofs.com/assets/footers/footer-v3-bg-mobile.jpg	C:/Users/jwyvp/Desktop/Working/Performance%20Roof/www.proformanceroofs.com/assets/footers/footer-v3-bg-mobile.jpg	(from https://www.proformanceroofs.com/reviews/)
10:31:03	50385/50385	---M--	200	added ('OK')	image/jpeg	etag:%22f28aabf37929d51:0%22	https://www.proformanceroofs.com/assets/footers/footer-v3-bg.jpg	C:/Users/jwyvp/Desktop/Working/Performance%20Roof/www.proformanceroofs.com/assets/footers/footer-v3-bg.jpg	(from https://www.proformanceroofs.com/reviews/)
10:31:03	13211/13211	---M-Z	200	added ('OK')	application/javascript	etag:%226c253f5527d3d51:0%22	https://www.proformanceroofs.com/cms/includes/dxhocigl6g2.2001241829564.js	C:/Users/jwyvp/Desktop/Working/Performance%20Roof/www.proformanceroofs.com/cms/includes/dxhocigl6g2.2001241829564.js	(from https://www.proformanceroofs.com/reviews/)
10:31:04	161/161	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2003%20Aug%202020%2017:31:01%20GMT	https://www.proformanceroofs.com/contact-us/admin/	C:/Users/jwyvp/Desktop/Working/Performance%20Roof/www.proformanceroofs.com/contact-us/admin/index.html	(from https://www.proformanceroofs.com/contact-us/)
10:31:04	295649/295649	---M-Z	200	added ('OK')	text/css	etag:%2206515d64b23d61:0%22	https://www.proformanceroofs.com/cms/includes/eehuc23c7b_.2005051912475.css	C:/Users/jwyvp/Desktop/Working/Performance%20Roof/www.proformanceroofs.com/cms/includes/eehuc23c7b_.2005051912475.css	(from https://www.proformanceroofs.com/contact-us/)
10:31:04	15591/15591	---M-Z	200	added ('OK')	application/javascript	etag:%226c253f5527d3d51:0%22	https://www.proformanceroofs.com/cms/includes/xtf2fxdubvr.2001241829564.js	C:/Users/jwyvp/Desktop/Working/Performance%20Roof/www.proformanceroofs.com/cms/includes/xtf2fxdubvr.2001241829564.js	(from https://www.proformanceroofs.com/contact-us/)
10:31:07	22978/22978	---M--	200	added ('OK')	image/jpeg	etag:%225079103f3b2dd61:0%22	http://www.proformanceroofs.com/images/blog/25.jpg	C:/Users/jwyvp/Desktop/Working/Performance%20Roof/www.proformanceroofs.com/images/blog/25.jpg	(from https://www.proformanceroofs.com/blog/2020/may/exterior-design-trends-of-2020/)
10:31:07	171/171	---M--	308	error ('Permanent%20Redirect')	text/html	date:Mon,%2003%20Aug%202020%2017:31:05%20GMT	http://s7.addthis.com/js/300/addthis_widget.js	C:/Users/jwyvp/Desktop/Working/Performance%20Roof/s7.addthis.com/js/300/addthis_widget.28.delayed	(from https://www.proformanceroofs.com/blog/2020/may/exterior-design-trends-of-2020/)
10:31:07	286436/286436	---M-Z	200	added ('OK')	text/css	etag:%2206515d64b23d61:0%22	https://www.proformanceroofs.com/cms/includes/j4mkr47qjv7.2005051912475.css	C:/Users/jwyvp/Desktop/Working/Performance%20Roof/www.proformanceroofs.com/cms/includes/j4mkr47qjv7.2005051912475.css	(from https://www.proformanceroofs.com/blog/2020/may/exterior-design-trends-of-2020/)
10:31:07	156/156	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2003%20Aug%202020%2017:31:02%20GMT	https://www.proformanceroofs.com/tampa/admin/	C:/Users/jwyvp/Desktop/Working/Performance%20Roof/www.proformanceroofs.com/tampa/admin/index.html	(from https://www.proformanceroofs.com/tampa/)
10:31:07	40327/40327	---M-Z	200	added ('OK')	text/html	date:Mon,%2003%20Aug%202020%2017:31:02%20GMT	https://www.proformanceroofs.com/coupons/	C:/Users/jwyvp/Desktop/Working/Performance%20Roof/www.proformanceroofs.com/coupons/index.html	(from https://www.proformanceroofs.com/tampa/)
10:31:10	361292/361292	---M-Z	200	added ('OK')	application/javascript	etag:W/%225ed917ff-5834c%22	https://s7.addthis.com/js/300/addthis_widget.js	C:/Users/jwyvp/Desktop/Working/Performance%20Roof/s7.addthis.com/js/300/addthis_widget.js	(from https://www.proformanceroofs.com/blog/2020/may/exterior-design-trends-of-2020/)
10:31:34	195/195	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2003%20Aug%202020%2017:31:05%20GMT	https://www.proformanceroofs.com/blog/2020/may/exterior-design-trends-of-2020/admin/	C:/Users/jwyvp/Desktop/Working/Performance%20Roof/www.proformanceroofs.com/blog/2020/may/exterior-design-trends-of-2020/admin/index.html	(from https://www.proformanceroofs.com/blog/2020/may/exterior-design-trends-of-2020/)
10:31:37	215/215	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2003%20Aug%202020%2017:31:07%20GMT	https://www.proformanceroofs.com/blog/2020/april/ask-these-essential-questions-before-hiring-a-ro/admin/	C:/Users/jwyvp/Desktop/Working/Performance%20Roof/www.proformanceroofs.com/blog/2020/april/ask-these-essential-questions-before-hiring-a-ro/admin/index.html	(from https://www.proformanceroofs.com/blog/2020/april/ask-these-essential-questions-before-hiring-a-ro/)
10:31:40	283697/283697	---M-Z	200	added ('OK')	text/css	etag:%2206515d64b23d61:0%22	https://www.proformanceroofs.com/cms/includes/du9cffg2ps9.2005051912475.css	C:/Users/jwyvp/Desktop/Working/Performance%20Roof/www.proformanceroofs.com/cms/includes/du9cffg2ps9.2005051912475.css	(from https://www.proformanceroofs.com/privacy-policy/)
10:31:49	482338/482338	---M--	200	added ('OK')	image/png	etag:%22ca1126b35813d61:0%22	http://www.proformanceroofs.com/images/blog/18.png	C:/Users/jwyvp/Desktop/Working/Performance%20Roof/www.proformanceroofs.com/images/blog/18.png	(from https://www.proformanceroofs.com/blog/2020/april/ask-these-essential-questions-before-hiring-a-ro/)
10:31:59	195/195	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2003%20Aug%202020%2017:31:32%20GMT	https://www.proformanceroofs.com/blog/2019/december/new-year-new-you-new-roof/admin/	C:/Users/jwyvp/Desktop/Working/Performance%20Roof/www.proformanceroofs.com/blog/2019/december/new-year-new-you-new-roof/admin/index.html	(from https://www.proformanceroofs.com/blog/2019/december/new-year-new-you-new-roof/)
10:32:01	51818/51818	---M-Z	200	added ('OK')	text/html	date:Mon,%2003%20Aug%202020%2017:31:57%20GMT	https://www.proformanceroofs.com/blog/categories/	C:/Users/jwyvp/Desktop/Working/Performance%20Roof/www.proformanceroofs.com/blog/categories/index.html	(from https://www.proformanceroofs.com/site-map/)
10:32:03	47080/47080	---M-Z	200	added ('OK')	text/html	date:Mon,%2003%20Aug%202020%2017:31:59%20GMT	https://www.proformanceroofs.com/blog/2017/august/how-to-match-siding-to-roofing/	C:/Users/jwyvp/Desktop/Working/Performance%20Roof/www.proformanceroofs.com/blog/2017/august/how-to-match-siding-to-roofing/index.html	(from https://www.proformanceroofs.com/site-map/)
10:32:05	165/165	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2003%20Aug%202020%2017:31:39%20GMT	https://www.proformanceroofs.com/privacy-policy/admin/	C:/Users/jwyvp/Desktop/Working/Performance%20Roof/www.proformanceroofs.com/privacy-policy/admin/index.html	(from https://www.proformanceroofs.com/privacy-policy/)
10:32:07	47921/47921	---M-Z	200	added ('OK')	text/html	date:Mon,%2003%20Aug%202020%2017:32:04%20GMT	https://www.proformanceroofs.com/blog/2017/june/roof-damage-after-a-hail-storm/	C:/Users/jwyvp/Desktop/Working/Performance%20Roof/www.proformanceroofs.com/blog/2017/june/roof-damage-after-a-hail-storm/index.html	(from https://www.proformanceroofs.com/site-map/)
10:32:10	47452/47452	---M-Z	200	added ('OK')	text/html	date:Mon,%2003%20Aug%202020%2017:32:06%20GMT	https://www.proformanceroofs.com/blog/2017/june/dealing-with-storm-damage-and-insurance-claims-i/	C:/Users/jwyvp/Desktop/Working/Performance%20Roof/www.proformanceroofs.com/blog/2017/june/dealing-with-storm-damage-and-insurance-claims-i/index.html	(from https://www.proformanceroofs.com/site-map/)
10:32:13	47581/47581	---M-Z	200	added ('OK')	text/html	date:Mon,%2003%20Aug%202020%2017:32:08%20GMT	https://www.proformanceroofs.com/blog/2017/may/the-good-the-bad-and-the-ugly-florida-s-range-of/	C:/Users/jwyvp/Desktop/Working/Performance%20Roof/www.proformanceroofs.com/blog/2017/may/the-good-the-bad-and-the-ugly-florida-s-range-of/index.html	(from https://www.proformanceroofs.com/site-map/)
10:32:13	47643/47643	---M-Z	200	added ('OK')	text/html	date:Mon,%2003%20Aug%202020%2017:32:09%20GMT	https://www.proformanceroofs.com/blog/2017/july/what-to-know-about-roofing-warranties/	C:/Users/jwyvp/Desktop/Working/Performance%20Roof/www.proformanceroofs.com/blog/2017/july/what-to-know-about-roofing-warranties/index.html	(from https://www.proformanceroofs.com/site-map/)
10:32:15	159/159	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2003%20Aug%202020%2017:31:48%20GMT	https://www.proformanceroofs.com/site-map/admin/	C:/Users/jwyvp/Desktop/Working/Performance%20Roof/www.proformanceroofs.com/site-map/admin/index.html	(from https://www.proformanceroofs.com/site-map/)
10:32:15	46607/46607	---M-Z	200	added ('OK')	text/html	date:Mon,%2003%20Aug%202020%2017:32:10%20GMT	https://www.proformanceroofs.com/blog/2017/may/when-buying-a-home-check-for-potential-water-dam/	C:/Users/jwyvp/Desktop/Working/Performance%20Roof/www.proformanceroofs.com/blog/2017/may/when-buying-a-home-check-for-potential-water-dam/index.html	(from https://www.proformanceroofs.com/site-map/)
10:32:15	50735/50735	---M-Z	200	added ('OK')	text/html	date:Mon,%2003%20Aug%202020%2017:32:11%20GMT	https://www.proformanceroofs.com/photo-gallery/	C:/Users/jwyvp/Desktop/Working/Performance%20Roof/www.proformanceroofs.com/photo-gallery/index.html	(from https://www.proformanceroofs.com/site-map/)
10:32:17	49624/49624	---M-Z	200	added ('OK')	text/html	date:Mon,%2003%20Aug%202020%2017:32:13%20GMT	https://www.proformanceroofs.com/photo-gallery/our-work/	C:/Users/jwyvp/Desktop/Working/Performance%20Roof/www.proformanceroofs.com/photo-gallery/our-work/index.html	(from https://www.proformanceroofs.com/site-map/)
10:32:26	1268475/1268475	---M--	200	added ('OK')	image/png	etag:%22b5f7da0b0b6d51:0%22	http://www.proformanceroofs.com/images/blog/November-2019-Ed-Cal-ProFormance-Roofing.13).png	C:/Users/jwyvp/Desktop/Working/Performance%20Roof/www.proformanceroofs.com/images/blog/November-2019-Ed-Cal-ProFormance-Roofing.13).png	(from https://www.proformanceroofs.com/blog/2019/december/new-year-new-you-new-roof/)
10:32:39	170/170	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2003%20Aug%202020%2017:32:13%20GMT	https://www.proformanceroofs.com/areas-served/apopka/admin/	C:/Users/jwyvp/Desktop/Working/Performance%20Roof/www.proformanceroofs.com/areas-served/apopka/admin/index.html	(from https://www.proformanceroofs.com/areas-served/apopka/)
10:32:40	181/181	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2003%20Aug%202020%2017:32:13%20GMT	https://www.proformanceroofs.com/areas-served/altamonte-springs/admin/	C:/Users/jwyvp/Desktop/Working/Performance%20Roof/www.proformanceroofs.com/areas-served/altamonte-springs/admin/index.html	(from https://www.proformanceroofs.com/areas-served/altamonte-springs/)
10:32:41	178/178	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2003%20Aug%202020%2017:32:15%20GMT	https://www.proformanceroofs.com/areas-served/cape-canaveral/admin/	C:/Users/jwyvp/Desktop/Working/Performance%20Roof/www.proformanceroofs.com/areas-served/cape-canaveral/admin/index.html	(from https://www.proformanceroofs.com/areas-served/cape-canaveral/)
10:32:49	172/172	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2003%20Aug%202020%2017:32:24%20GMT	https://www.proformanceroofs.com/areas-served/clermont/admin/	C:/Users/jwyvp/Desktop/Working/Performance%20Roof/www.proformanceroofs.com/areas-served/clermont/admin/index.html	(from https://www.proformanceroofs.com/areas-served/clermont/)
10:33:03	176/176	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2003%20Aug%202020%2017:32:37%20GMT	https://www.proformanceroofs.com/areas-served/the-villages/admin/	C:/Users/jwyvp/Desktop/Working/Performance%20Roof/www.proformanceroofs.com/areas-served/the-villages/admin/index.html	(from https://www.proformanceroofs.com/areas-served/the-villages/)
10:33:04	177/177	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2003%20Aug%202020%2017:32:38%20GMT	https://www.proformanceroofs.com/areas-served/winter-garden/admin/	C:/Users/jwyvp/Desktop/Working/Performance%20Roof/www.proformanceroofs.com/areas-served/winter-garden/admin/index.html	(from https://www.proformanceroofs.com/areas-served/winter-garden/)
10:33:04	175/175	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2003%20Aug%202020%2017:32:39%20GMT	https://www.proformanceroofs.com/areas-served/winter-park/admin/	C:/Users/jwyvp/Desktop/Working/Performance%20Roof/www.proformanceroofs.com/areas-served/winter-park/admin/index.html	(from https://www.proformanceroofs.com/areas-served/winter-park/)
10:33:12	178/178	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2003%20Aug%202020%2017:32:47%20GMT	https://www.proformanceroofs.com/areas-served/winter-springs/admin/	C:/Users/jwyvp/Desktop/Working/Performance%20Roof/www.proformanceroofs.com/areas-served/winter-springs/admin/index.html	(from https://www.proformanceroofs.com/areas-served/winter-springs/)
10:33:33	204/204	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2003%20Aug%202020%2017:33:02%20GMT	https://www.proformanceroofs.com/blog/2019/december/safety-tips-for-holiday-decorating/admin/	C:/Users/jwyvp/Desktop/Working/Performance%20Roof/www.proformanceroofs.com/blog/2019/december/safety-tips-for-holiday-decorating/admin/index.html	(from https://www.proformanceroofs.com/blog/2019/december/safety-tips-for-holiday-decorating/)
10:33:39	198/198	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2003%20Aug%202020%2017:33:10%20GMT	https://www.proformanceroofs.com/blog/2019/september/let-s-talk-about-insulation/admin/	C:/Users/jwyvp/Desktop/Working/Performance%20Roof/www.proformanceroofs.com/blog/2019/september/let-s-talk-about-insulation/admin/index.html	(from https://www.proformanceroofs.com/blog/2019/september/let-s-talk-about-insulation/)
10:34:08	200/200	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2003%20Aug%202020%2017:33:37%20GMT	https://www.proformanceroofs.com/blog/2019/september/your-summer-roofing-checklist/admin/	C:/Users/jwyvp/Desktop/Working/Performance%20Roof/www.proformanceroofs.com/blog/2019/september/your-summer-roofing-checklist/admin/index.html	(from https://www.proformanceroofs.com/blog/2019/september/your-summer-roofing-checklist/)
10:34:50	257538/257538	---M--	200	added ('OK')	image/jpeg	etag:%228e4b2d9efd6d51:0%22	http://www.proformanceroofs.com/images/blog/7.18.17.jpg	C:/Users/jwyvp/Desktop/Working/Performance%20Roof/www.proformanceroofs.com/images/blog/7.18.17.jpg	(from https://www.proformanceroofs.com/blog/2017/july/home-and-roof-shapes-that-hold-up-best-to-hurric/)
10:34:50	548912/548912	---M--	200	added ('OK')	image/png	etag:%2248cfe827ae68d51:0%22	http://www.proformanceroofs.com/images/blog/ProFormance-Roofing-August-Ed-Cal.6).png	C:/Users/jwyvp/Desktop/Working/Performance%20Roof/www.proformanceroofs.com/images/blog/ProFormance-Roofing-August-Ed-Cal.6).png	(from https://www.proformanceroofs.com/blog/2019/september/your-summer-roofing-checklist/)
10:34:54	990525/990525	---M--	200	added ('OK')	image/png	etag:%22c76363a124b1d51:0%22	http://www.proformanceroofs.com/images/blog/November-2019-Ed-Cal-ProFormance-Roofing.11).png	C:/Users/jwyvp/Desktop/Working/Performance%20Roof/www.proformanceroofs.com/images/blog/November-2019-Ed-Cal-ProFormance-Roofing.11).png	(from https://www.proformanceroofs.com/blog/2019/december/safety-tips-for-holiday-decorating/)
10:35:04	151000/151000	---M--	200	added ('OK')	image/jpeg	etag:%224aec0d8efd6d51:0%22	http://www.proformanceroofs.com/images/blog/7.11.17.jpg	C:/Users/jwyvp/Desktop/Working/Performance%20Roof/www.proformanceroofs.com/images/blog/7.11.17.jpg	(from https://www.proformanceroofs.com/blog/2017/july/what-s-the-best-type-of-roof-for-florida-weather/)
10:35:14	1188958/1188958	---M--	200	added ('OK')	image/png	etag:%224aac85293c72d51:0%22	http://www.proformanceroofs.com/images/blog/ProFormance-Roofing-August-Ed-Cal.2).png	C:/Users/jwyvp/Desktop/Working/Performance%20Roof/www.proformanceroofs.com/images/blog/ProFormance-Roofing-August-Ed-Cal.2).png	(from https://www.proformanceroofs.com/blog/2019/september/let-s-talk-about-insulation/)
10:35:19	246506/246506	---M--	200	added ('OK')	image/jpeg	etag:%22ea7a97d8efd6d51:0%22	http://www.proformanceroofs.com/images/blog/7.6.17.jpg	C:/Users/jwyvp/Desktop/Working/Performance%20Roof/www.proformanceroofs.com/images/blog/7.6.17.jpg	(from https://www.proformanceroofs.com/blog/2017/july/do-s-and-don-ts-of-building-in-hurricane-prone-a/)
10:35:23	214/214	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2003%20Aug%202020%2017:34:53%20GMT	https://www.proformanceroofs.com/blog/2017/july/what-s-the-best-type-of-roof-for-florida-weather/admin/	C:/Users/jwyvp/Desktop/Working/Performance%20Roof/www.proformanceroofs.com/blog/2017/july/what-s-the-best-type-of-roof-for-florida-weather/admin/index.html	(from https://www.proformanceroofs.com/blog/2017/july/what-s-the-best-type-of-roof-for-florida-weather/)
10:35:28	208617/208617	---M--	200	added ('OK')	image/jpeg	etag:%22259b7bd9efd6d51:0%22	http://www.proformanceroofs.com/images/blog/8.7.17.jpg	C:/Users/jwyvp/Desktop/Working/Performance%20Roof/www.proformanceroofs.com/images/blog/8.7.17.jpg	(from https://www.proformanceroofs.com/blog/2017/august/the-best-times-of-year-for-roof-replacement-in-f/)
10:35:32	214/214	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2003%20Aug%202020%2017:34:47%20GMT	https://www.proformanceroofs.com/blog/2017/july/home-and-roof-shapes-that-hold-up-best-to-hurric/admin/	C:/Users/jwyvp/Desktop/Working/Performance%20Roof/www.proformanceroofs.com/blog/2017/july/home-and-roof-shapes-that-hold-up-best-to-hurric/admin/index.html	(from https://www.proformanceroofs.com/blog/2017/july/home-and-roof-shapes-that-hold-up-best-to-hurric/)
10:35:42	214/214	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2003%20Aug%202020%2017:35:13%20GMT	https://www.proformanceroofs.com/blog/2017/july/do-s-and-don-ts-of-building-in-hurricane-prone-a/admin/	C:/Users/jwyvp/Desktop/Working/Performance%20Roof/www.proformanceroofs.com/blog/2017/july/do-s-and-don-ts-of-building-in-hurricane-prone-a/admin/index.html	(from https://www.proformanceroofs.com/blog/2017/july/do-s-and-don-ts-of-building-in-hurricane-prone-a/)
